'free', 85
'nrc', 78
'bjp', 72
'sex', 58
'netflix', 56
'missed', 53
'give', 44
'get', 42
'indiaagainstcaa', 41
'npr', 41
"'s", 40
'people', 38
'bhakts', 37
'-', 34
'want', 32
'india', 31
'calling', 30
'talk', 29
'modi', 28
'cell', 26
'😂', 26
'subscription', 25
'’', 24
'dial', 24
'govt', 23
'--', 21
'phone', 20
'2020', 20
'right', 19
"'", 18
'pornbjpsupportscaa', 18
'chats', 17
'data', 16
'everyone', 16
'fake', 16
'please', 15
'bhakt', 15
'hot', 15
'every', 14
'like', 14
'etc', 14
"'m", 14
'twitter', 14
'called', 13
'girls', 13
"n't", 13
'chat', 13
'make', 13
'na', 13
'also', 12
'definitely', 12
'sun', 12
'sanghis', 12
'horny', 12
'women', 11
'services', 11
'lured', 11
'protest', 11
'know', 11
'asking', 11
'one', 11
'😂😂', 11
'someone', 11
'‘', 11
'khan', 11
'calls', 10
'“', 10
'2014', 10
'search', 10
'ye', 10
'message', 9
'sanghi', 9
'-free', 9
'us', 9
'show', 9
'serious', 9
'gon', 9
'”', 9
'next', 9
'15', 9
'singles', 9
'waiting', 9
'girl', 8
'amit', 8
'shah', 8
'mobile', 8
'many', 8
'note', 8
'fuck', 8
'mein', 8
'ki', 8
'hai', 8
'female', 7
'time', 7
'indiadoesnotsupportcaa', 7
'offers', 7
'still', 7
'dear', 7
'n', 7
'let', 7
'party', 7
'save', 7
'99535', 7
'88585', 7
'againstcaa', 7
'hi', 7
'pooja', 7
'tweeted', 7
'handles', 7
'behind', 7
'online', 7
'always', 7
'subscriptions', 7
'high', 7
'fascism', 7
'best', 6
'single', 6
'government', 6
'supporters', 6
'okay', 6
'campaign', 6
'porn', 6
'degree', 6
'ji', 6
'share', 6
'lonely', 6
'way', 6
'u', 6
'ka', 6
'om', 6
'busy', 6
'job', 6
'super-power', 6
'8866288662❤️❤️❤️', 6
'lakh', 6
'pe', 6
'act', 6
'se', 6
'contact', 6
'everything', 6
"'ve", 6
'ur', 6
'मोदी', 6
'id', 6
'post', 6
'👇🏽👇🏽', 6
'information', 6
'dates', 6
'variety', 6
'advertised', 6
'inviting', 6
'😂😂😂', 5
'sunny', 5
'shame', 5
'even', 5
'godse', 5
"'hum", 5
'dekhen-gay', 5
'savarkar', 5
'honey', 5
'toll', 5
'2', 5
'guys', 5
'aur', 5
'ko', 5
'developed', 5
'propaganda', 5
'got', 5
'constitution', 5
'garner', 5
'log', 5
'money', 5
'h', 5
'using', 5
